created_at=>2011-01-03 21:12:48 UTC,title=>Brand rewired cover,updated_at=>2011-02-03 04:47:14 UTC,id=>79,day=>16,upload_file_name=>fp_16_02_03_Brand_Rewired_cover.jpg,upload_file_size=>41008,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_16_02_03_Brand_Rewired_cover.jpg,tags=>Day 8; Unit 16
created_at=>2011-01-03 23:48:25 UTC,title=>Google search results,updated_at=>2011-02-03 04:47:14 UTC,id=>80,day=>16,upload_file_name=>fp_16_03_01_Google_search_results.jpg,upload_file_size=>30490,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_16_03_01_Google_search_results.jpg,tags=>Day 8; Unit 16
created_at=>2011-01-04 03:19:53 UTC,title=>Spin free cover,updated_at=>2011-02-03 04:47:14 UTC,id=>81,day=>2,upload_file_name=>fp_02_01_01_Spin_Free_Cover.jpg,upload_file_size=>28530,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_02_01_01_Spin_Free_Cover.jpg,tags=>Day 1; Unit 2; Globalization 
created_at=>2011-01-04 03:19:54 UTC,title=>World is flat,updated_at=>2011-02-03 04:47:14 UTC,id=>82,day=>2,upload_file_name=>fp_02_01_02_world_is_flat.jpg,upload_file_size=>41575,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_02_01_02_world_is_flat.jpg,tags=>Day 1; Unit 2; Globalization in Practice; Collective Performance; Globalization In Practice
created_at=>2011-01-04 03:19:54 UTC,title=>Tokyo tower,updated_at=>2011-02-03 04:47:14 UTC,id=>83,day=>2,upload_file_name=>fp_02_02_02_tokyo_tower.jpg,upload_file_size=>1745323,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_02_02_02_tokyo_tower.jpg,tags=>Day 1; Unit 2; Past Trends
created_at=>2011-01-04 03:19:54 UTC,title=>Jazz trio,updated_at=>2011-01-04 03:19:54 UTC,id=>84,day=>,upload_file_name=>fp_04_02_02_jazz_trio.jpg,upload_file_size=>1525906,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_04_02_02_jazz_trio.jpg,tags=>Day 1; 
created_at=>2011-01-04 12:49:32 UTC,title=>Feedback loop,updated_at=>2011-02-03 04:47:14 UTC,id=>85,day=>18,upload_file_name=>fp_18_01_01_feedback_loop.JPG,upload_file_size=>32808,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_18_01_01_feedback_loop.JPG,tags=>Day 9; Unit 18; Introduction to Project Management
created_at=>2011-01-04 12:49:32 UTC,title=>Pmi project lifecycle,updated_at=>2011-02-03 04:47:14 UTC,id=>86,day=>18,upload_file_name=>fp_18_01_02_PMI_project_lifecycle.jpg,upload_file_size=>9299,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_18_01_02_PMI_project_lifecycle.jpg,tags=>Day 9; Unit 18; Project Life Cycle
created_at=>2011-01-04 12:49:32 UTC,title=>Tuckman model,updated_at=>2011-02-03 04:47:14 UTC,id=>87,day=>18,upload_file_name=>fp_18_01_03_Tuckman_model.jpg,upload_file_size=>29051,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_18_01_03_Tuckman_model.jpg,tags=>Day 9; Unit 18; Team Development
created_at=>2011-01-04 12:49:32 UTC,title=>Project management levels,updated_at=>2011-02-03 04:47:14 UTC,id=>88,day=>18,upload_file_name=>fp_18_02_03_project_management_levels.jpg,upload_file_size=>163470,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_18_02_03_project_management_levels.jpg,tags=>Day 9; Unit 18; Team Leader Perspective
created_at=>2011-01-04 16:47:41 UTC,title=>Blue stream,updated_at=>2011-02-03 04:47:14 UTC,id=>89,day=>17,upload_file_name=>fp_17_01_01_Blue_Stream.jpg,upload_file_size=>18776,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_17_01_01_Blue_Stream.jpg,tags=>Day 9; Unit 17
created_at=>2011-01-04 18:43:10 UTC,title=>Starbucks logo,updated_at=>2011-02-03 04:47:14 UTC,id=>90,day=>3,upload_file_name=>fp_02_04_01_starbucks_logo.jpg,upload_file_size=>49269,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_02_04_01_starbucks_logo.jpg,tags=>Day 2; Unit 3; Fullbridge Projects; Innovation At Starbucks; The Starbucks Project; Starbucks Milestone Project
created_at=>2011-01-05 20:55:13 UTC,title=>Circuit board 2,updated_at=>2011-01-05 20:55:13 UTC,id=>91,day=>,upload_file_name=>fp_24_01_02_circuit_board+2.jpg,upload_file_size=>2023884,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_01_02_circuit_board+2.jpg,tags=>Day 2; 
created_at=>2011-01-05 20:55:13 UTC,title=>Circuit board,updated_at=>2011-02-03 04:47:14 UTC,id=>92,day=>24,upload_file_name=>fp_24_01_02_circuit_board.jpg,upload_file_size=>2023884,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_01_02_circuit_board.jpg,tags=>Day 12; Unit 24; Real World Example 
created_at=>2011-01-05 20:55:14 UTC,title=>Market,updated_at=>2011-02-03 04:47:15 UTC,id=>94,day=>24,upload_file_name=>fp_24_03_02_market.jpg,upload_file_size=>2526110,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_03_02_market.jpg,tags=>Day 12; Unit 24; Margin Analysis
created_at=>2011-01-05 20:55:14 UTC,title=>Expanding into shanghi,updated_at=>2011-02-03 04:47:15 UTC,id=>95,day=>24,upload_file_name=>fp_24_03_03_expanding_into_shanghi.jpg,upload_file_size=>2252712,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_03_03_expanding_into_shanghi.jpg,tags=>Day 12; Unit 24; Growth vs. Profitability
created_at=>2011-01-05 20:55:14 UTC,title=>Silicon alley insider,updated_at=>2011-02-03 04:47:15 UTC,id=>96,day=>24,upload_file_name=>fp_24_04_02_silicon_alley_insider.jpg,upload_file_size=>77876,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_04_02_silicon_alley_insider.jpg,tags=>Day 12; Unit 24
created_at=>2011-01-05 23:40:27 UTC,title=>Finance context,updated_at=>2011-01-05 23:42:43 UTC,id=>97,day=>,upload_file_name=>fp_24_01_01_finance_context.jpg,upload_file_size=>12012,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_01_01_finance_context.jpg,tags=>Day 12; 
created_at=>2011-01-06 00:24:27 UTC,title=>Apple logo,updated_at=>2011-01-06 00:34:33 UTC,id=>98,day=>,upload_file_name=>fp_24_01_03_apple_logo.jpg,upload_file_size=>5525,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_01_03_apple_logo.jpg,tags=>Day 12; 
created_at=>2011-01-06 01:15:25 UTC,title=>Cagr,updated_at=>2011-02-03 04:47:15 UTC,id=>99,day=>24,upload_file_name=>fp_24_02_02_cagr.jpg,upload_file_size=>5870,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_02_02_cagr.jpg,tags=>Day 12; Unit 24
created_at=>2011-01-06 01:15:25 UTC,title=>Growth calc,updated_at=>2011-02-03 04:47:15 UTC,id=>100,day=>24,upload_file_name=>fp_24_02_02_growth_calc.jpg,upload_file_size=>6047,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_02_02_growth_calc.jpg,tags=>Day 12; Unit 24
created_at=>2011-01-06 01:34:03 UTC,title=>Ipod,updated_at=>2011-02-03 04:47:15 UTC,id=>101,day=>24,upload_file_name=>fp_24_02_03_ipod.jpg,upload_file_size=>84224,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_02_03_ipod.jpg,tags=>Day 12; Unit 24; Apple and the iPod
created_at=>2011-01-06 13:16:26 UTC,title=>Ipad,updated_at=>2011-01-06 17:30:37 UTC,id=>102,day=>,upload_file_name=>fp_06_02_03_iPad.jpg,upload_file_size=>39317,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_06_02_03_iPad.jpg,tags=>Day 12; 
created_at=>2011-01-06 13:16:27 UTC,title=>Income stmt,updated_at=>2011-01-06 17:56:54 UTC,id=>103,day=>,upload_file_name=>fp_24_03_02_income_stmt.jpg,upload_file_size=>55808,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_03_02_income_stmt.jpg,tags=>Day 12; 
created_at=>2011-01-06 13:16:27 UTC,title=>Industrygm,updated_at=>2011-02-23 20:39:50 UTC,id=>104,day=>,upload_file_name=>fp_24_04_01_IndustryGM.gif,upload_file_size=>102812,upload_content_type=>image/gif,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_04_01_IndustryGM.gif,tags=>Day 12; 
created_at=>2011-01-06 13:25:41 UTC,title=>Apple stores,updated_at=>2011-02-03 04:47:15 UTC,id=>105,day=>25,upload_file_name=>fp_25_01_01_apple_stores.jpg,upload_file_size=>11455,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_01_01_apple_stores.jpg,tags=>Day 13; Unit 25
created_at=>2011-01-06 13:25:41 UTC,title=>Fortune,updated_at=>2011-02-03 04:47:15 UTC,id=>106,day=>25,upload_file_name=>fp_25_01_01_fortune.jpg,upload_file_size=>14922,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_01_01_fortune.jpg,tags=>Day 13; Unit 25
created_at=>2011-01-06 14:09:19 UTC,title=>Silicon valley insider,updated_at=>2011-01-06 14:09:19 UTC,id=>107,day=>,upload_file_name=>fp_25_04_04_Silicon_valley_insider.jpg,upload_file_size=>57689,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_04_04_Silicon_valley_insider.jpg,tags=>Day 13; 
created_at=>2011-01-06 14:09:19 UTC,title=>Earning trends,updated_at=>2011-01-06 14:09:19 UTC,id=>108,day=>,upload_file_name=>fp_25_04_02_earning_trends.jpg,upload_file_size=>56813,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_04_02_earning_trends.jpg,tags=>Day 13; 
created_at=>2011-01-06 14:09:19 UTC,title=>Texting montage,updated_at=>2011-02-03 04:47:15 UTC,id=>109,day=>25,upload_file_name=>fp_25_03_01_texting_montage.jpg,upload_file_size=>527004,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_03_01_texting_montage.jpg,tags=>Day 13; Unit 25; Sensitivity Analysis
created_at=>2011-01-06 14:09:19 UTC,title=>People in line,updated_at=>2011-02-03 04:47:15 UTC,id=>110,day=>25,upload_file_name=>fp_25_02_02_people_in_line.jpg,upload_file_size=>2439650,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_02_02_people_in_line.jpg,tags=>Day 13; Unit 25; Cash and Growth
created_at=>2011-01-06 14:09:19 UTC,title=>Atms,updated_at=>2011-02-03 04:47:15 UTC,id=>111,day=>25,upload_file_name=>fp_25_01_02_atms.jpg,upload_file_size=>6106072,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_01_02_atms.jpg,tags=>Day 13; Unit 25; Cash Cycle
created_at=>2011-01-06 14:09:19 UTC,title=>Sources uses,updated_at=>2011-02-03 04:47:15 UTC,id=>112,day=>25,upload_file_name=>fp_25_02_01_sources_uses.jpg,upload_file_size=>215357,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_02_01_sources_uses.jpg,tags=>Day 13; Unit 25; Sources and Uses
created_at=>2011-01-06 14:09:19 UTC,title=>Souces uses,updated_at=>2011-02-03 04:47:15 UTC,id=>113,day=>25,upload_file_name=>fp_25_02_01_souces_uses.jpg,upload_file_size=>54784,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_02_01_souces_uses.jpg,tags=>Day 13; Unit 25
created_at=>2011-01-06 14:09:19 UTC,title=>Retro music hipster,updated_at=>2011-02-03 04:47:15 UTC,id=>114,day=>25,upload_file_name=>fp_25_01_02_retro_music_hipster.jpg,upload_file_size=>482274,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_01_02_retro_music_hipster.jpg,tags=>Day 13; Unit 25; Cash Cycle
created_at=>2011-01-06 14:09:19 UTC,title=>Cycles,updated_at=>2011-02-03 04:47:15 UTC,id=>115,day=>25,upload_file_name=>fp_25_01_02_cycles.jpg,upload_file_size=>65788,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_01_02_cycles.jpg,tags=>Day 13; Unit 25; Cash Cycle
created_at=>2011-01-06 14:09:19 UTC,title=>Apple stores open canada,updated_at=>2011-02-04 16:08:31 UTC,id=>116,day=>,upload_file_name=>fp_25_01_01_apple_stores_open_Canada.jpg,upload_file_size=>47291,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_01_01_apple_stores_open_Canada.jpg,tags=>Day 13; 
created_at=>2011-01-06 14:09:19 UTC,title=>Create solutions,updated_at=>2011-01-06 14:09:19 UTC,id=>117,day=>,upload_file_name=>fp_25_01_01_create_solutions.jpg,upload_file_size=>41937,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_01_01_create_solutions.jpg,tags=>Day 13; 
created_at=>2011-01-06 14:09:19 UTC,title=>Apple buys face technology,updated_at=>2011-02-04 16:08:45 UTC,id=>118,day=>,upload_file_name=>fp_25_01_01_apple_buys_face_technology.jpg,upload_file_size=>60652,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_01_01_apple_buys_face_technology.jpg,tags=>Day 13; 
created_at=>2011-01-06 14:09:19 UTC,title=>Downarrow,updated_at=>2011-01-06 14:09:19 UTC,id=>119,day=>,upload_file_name=>downarrow.png,upload_file_size=>4121,upload_content_type=>image/png,upload_url=>http://s3.amazonaws.com/fullbridge-images/downarrow.png,tags=>Day 13; 
created_at=>2011-01-06 15:16:39 UTC,title=>Apple statement cashflows,updated_at=>2011-01-17 03:28:16 UTC,id=>120,day=>,upload_file_name=>fp_25_01_01_apple_statement_cashflows.jpg,upload_file_size=>209037,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_25_01_01_apple_statement_cashflows.jpg,tags=>Day 13; 
created_at=>2011-01-06 15:59:47 UTC,title=>Gladwell entrepreneurs,updated_at=>2011-02-03 04:47:15 UTC,id=>121,day=>6,upload_file_name=>fp_06_01_03_gladwell_entrepreneurs.jpg,upload_file_size=>542477,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_06_01_03_gladwell_entrepreneurs.jpg,tags=>Day 3; Unit 6
created_at=>2011-01-06 17:14:25 UTC,title=>Ipod headphones,updated_at=>2011-02-03 04:47:18 UTC,id=>122,day=>24,upload_file_name=>fp_24_02_03_ipod_headphones.jpg,upload_file_size=>2102005,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_24_02_03_ipod_headphones.jpg,tags=>Day 12; Unit 24
created_at=>2011-01-06 17:14:25 UTC,title=>Snowboarder and sky,updated_at=>2011-01-06 17:14:25 UTC,id=>123,day=>,upload_file_name=>fp_09_04_01_snowboarder_and_sky.jpg,upload_file_size=>2891721,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_04_01_snowboarder_and_sky.jpg,tags=>Day 12; 
created_at=>2011-01-06 17:14:25 UTC,title=>Snowboarder low angle,updated_at=>2011-02-03 04:47:16 UTC,id=>124,day=>9,upload_file_name=>fp_09_03_02_snowboarder_low_angle.jpg,upload_file_size=>4880882,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_03_02_snowboarder_low_angle.jpg,tags=>Day 5; Unit 9
created_at=>2011-01-06 17:14:25 UTC,title=>Accounting example,updated_at=>2011-02-03 04:47:16 UTC,id=>125,day=>9,upload_file_name=>fp_09_04_01_accounting+example.jpg,upload_file_size=>3022,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_04_01_accounting+example.jpg,tags=>Day 5; Unit 9
created_at=>2011-01-06 17:14:25 UTC,title=>Bear mountain historical balance sheet,updated_at=>2011-01-06 17:14:25 UTC,id=>126,day=>,upload_file_name=>fp_09_03_02_Bear_Mountain_Historical_Balance_Sheet.jpg,upload_file_size=>50583,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_03_02_Bear_Mountain_Historical_Balance_Sheet.jpg,tags=>Day 5; 
created_at=>2011-01-06 17:14:25 UTC,title=>Fortune 500,updated_at=>2011-01-06 17:14:25 UTC,id=>127,day=>,upload_file_name=>fp_09_04_01_fortune_500.jpg,upload_file_size=>52099,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_04_01_fortune_500.jpg,tags=>Day 5; 
created_at=>2011-01-06 17:14:25 UTC,title=>Creditcards snowboards,updated_at=>2011-01-06 17:14:25 UTC,id=>128,day=>,upload_file_name=>fp_09_03_01_creditcards_snowboards.jpg,upload_file_size=>296438,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_03_01_creditcards_snowboards.jpg,tags=>Day 5; 
created_at=>2011-01-06 17:14:25 UTC,title=>Purple mountain cropped,updated_at=>2011-01-07 00:45:01 UTC,id=>129,day=>,upload_file_name=>fp_09_03_01_purple_mountain_cropped.jpg,upload_file_size=>93347,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_03_01_purple_mountain_cropped.jpg,tags=>Day 5; 
created_at=>2011-01-06 17:14:25 UTC,title=>Assets liabilities,updated_at=>2011-01-18 23:01:14 UTC,id=>130,day=>,upload_file_name=>fp_09_03_01_assets_liabilities.jpg,upload_file_size=>3159,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_03_01_assets_liabilities.jpg,tags=>Day 5; 
created_at=>2011-01-06 17:14:25 UTC,title=>Google apple logos,updated_at=>2011-02-09 14:02:55 UTC,id=>131,day=>,upload_file_name=>fp_09_02_03_google_apple_logos.jpg,upload_file_size=>33098,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_02_03_google_apple_logos.jpg,tags=>Day 5; ; Real World Examples
created_at=>2011-01-06 17:14:25 UTC,title=>Yellow snowboarder,updated_at=>2011-02-03 04:47:16 UTC,id=>132,day=>9,upload_file_name=>fp_09_02_01_yellow_snowboarder.jpg,upload_file_size=>2474573,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_02_01_yellow_snowboarder.jpg,tags=>Day 5; Unit 9; Revisiting the Business Model
created_at=>2011-01-06 17:14:25 UTC,title=>Business model chart,updated_at=>2011-01-11 17:42:07 UTC,id=>133,day=>,upload_file_name=>fp_09_02_01_business_model_chart.jpg,upload_file_size=>6528,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_02_01_business_model_chart.jpg,tags=>Day 5; 
created_at=>2011-01-06 17:14:25 UTC,title=>Goggles,updated_at=>2011-02-03 04:47:16 UTC,id=>134,day=>9,upload_file_name=>fp_09_02_02_goggles.jpg,upload_file_size=>581405,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_02_02_goggles.jpg,tags=>Day 5; Unit 9; Analyzing Bear Mountain Snowboards
created_at=>2011-01-06 17:14:25 UTC,title=>Boeing logo,updated_at=>2011-01-06 17:14:25 UTC,id=>135,day=>,upload_file_name=>fp_09_02_03_boeing_logo.jpg,upload_file_size=>28507,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_02_03_boeing_logo.jpg,tags=>Day 5; 
created_at=>2011-01-06 17:14:25 UTC,title=>Bear mountain income statement,updated_at=>2011-01-06 17:14:25 UTC,id=>136,day=>,upload_file_name=>fp_09_02_02_Bear_mountain_income_statement.jpg,upload_file_size=>65743,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_02_02_Bear_mountain_income_statement.jpg,tags=>Day 5; 
created_at=>2011-01-06 17:14:25 UTC,title=>Snowboard brands,updated_at=>2011-01-06 17:14:25 UTC,id=>137,day=>,upload_file_name=>fp_09_01_03_snowboard_brands.jpg,upload_file_size=>89826,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_01_03_snowboard_brands.jpg,tags=>Day 5; 
created_at=>2011-01-06 17:14:25 UTC,title=>Abacus,updated_at=>2011-02-03 04:47:15 UTC,id=>138,day=>9,upload_file_name=>fp_09_01_01_abacus.jpg,upload_file_size=>1122322,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_01_01_abacus.jpg,tags=>Day 5; Unit 9
created_at=>2011-01-06 17:14:26 UTC,title=>Dvd player,updated_at=>2011-02-03 04:47:15 UTC,id=>139,day=>9,upload_file_name=>fp_09_01_02_DVD_player.jpg,upload_file_size=>1434694,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_09_01_02_DVD_player.jpg,tags=>Day 5; Unit 9; Business Setting
created_at=>2011-01-06 20:32:02 UTC,title=>Ecf chart,updated_at=>2011-01-07 00:24:47 UTC,id=>140,day=>,upload_file_name=>fp_26_04_02_ECF_chart.jpg,upload_file_size=>47738,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_26_04_02_ECF_chart.jpg,tags=>Day 5; 
created_at=>2011-01-06 20:32:02 UTC,title=>Silicon alley insider,updated_at=>2011-01-06 20:32:02 UTC,id=>141,day=>,upload_file_name=>fp_26_03_03_silicon_alley_insider.jpg,upload_file_size=>77876,upload_content_type=>image/jpeg,upload_url=>http://s3.amazonaws.com/fullbridge-images/fp_26_03_03_silicon_alley_insider.jpg,tags=>Day 5; 
